date,product_id,category,season,time_period,sales_amount,units_sold,profit_margin,growth_rate
2021-02-13,6,shoes,winter,q1,52566.0,1116,0.306,0.14420000000000002
2021-02-14,1,accessories,winter,q1,56778.0,1746,0.45,0.0504
2021-02-14,2,apparel,winter,q1,9020.000000000002,390,0.42,0.06866666666666667
2021-02-14,3,shoes,winter,q1,6540.000000000002,465,0.41,0.09099999999999998
2021-02-14,4,shoes,winter,q1,67199.0,1432,0.3499999999999999,0.05
2021-02-14,5,shoes,winter,q1,10051.0,293,0.415,-0.0205
2021-02-14,6,shoes,winter,q1,8264.0,423,0.42,0.023500000000000007
2021-02-15,1,accessories,winter,q1,57686.0,1514,0.386,0.033999999999999996
2021-02-15,2,apparel,winter,q1,57946.0,1286,0.3742857142857142,0.0020000000000000018
2021-02-15,3,shoes,winter,q1,19533.000000000004,674,0.366,0.0804
2021-02-15,4,shoes,winter,q1,19686.0,588,0.38,0.0918
2021-02-15,5,shoes,winter,q1,91911.0,1654,0.3975,0.04425
2021-02-15,6,shoes,winter,q1,32072.0,828,0.398,0.030600000000000006
2021-02-16,3,shoes,winter,q1,25164.0,567,0.505,0.08700000000000001
2021-02-16,6,shoes,winter,q1,82736.0,1264,0.16666666666666666,0.048999999999999995
2021-02-17,1,accessories,winter,q1,154695.0,4559,0.46615384615384614,0.04530769230769231
2021-02-17,2,apparel,winter,q1,86931.0,2146,0.426,0.0631
2021-02-17,3,shoes,winter,q1,83962.0,2383,0.40499999999999997,0.0236
2021-02-17,4,shoes,winter,q1,82250.0,2065,0.4375,0.08925
2021-02-17,5,shoes,winter,q1,70831.0,1492,0.41600000000000004,0.07289999999999999
2021-02-17,6,shoes,winter,q1,89929.0,2386,0.49000000000000005,0.002599999999999998
2021-02-18,1,accessories,winter,q1,55078.0,1857,0.4625,0.10275
2021-02-18,2,apparel,winter,q1,75370.0,2070,0.3685714285714286,0.04385714285714286
2021-02-18,3,shoes,winter,q1,21379.000000000004,1087,0.4375,-0.022000000000000002
2021-02-18,4,shoes,winter,q1,20192.0,834,0.45599999999999996,-0.0316
2021-02-18,5,shoes,winter,q1,67092.0,1557,0.4757142857142857,0.06485714285714286
2021-02-18,6,shoes,winter,q1,34060.0,1305,0.5599999999999999,0.052000000000000005
2021-02-19,1,accessories,winter,q1,45144.0,966,0.4566666666666667,0.054333333333333324
2021-02-19,2,apparel,winter,q1,19020.0,410,0.4466666666666667,0.08800000000000001
2021-02-19,3,shoes,winter,q1,18486.0,486,0.35999999999999993,0.003000000000000001
2021-02-19,4,shoes,winter,q1,13543.999999999998,326,0.35666666666666663,0.03866666666666666
2021-02-19,5,shoes,winter,q1,25084.000000000004,454,0.3533333333333333,0.020999999999999994
2021-02-19,6,shoes,winter,q1,61920.0,1169,0.376,0.0046000000000000025
2021-02-20,1,accessories,winter,q1,31790.0,710,0.505,0.0024999999999999988
2021-02-21,1,accessories,winter,q1,48995.00000000001,2099,0.45333333333333337,0.09899999999999999
2021-02-21,2,apparel,winter,q1,58640.0,1715,0.38999999999999996,0.094875
2021-02-21,3,shoes,winter,q1,16592.000000000007,1170,0.4483333333333333,0.1075
2021-02-21,4,shoes,winter,q1,12731.0,680,0.4566666666666667,0.09549999999999999
2021-02-21,5,shoes,winter,q1,30600.0,944,0.39833333333333326,0.024666666666666667
2021-02-21,6,shoes,winter,q1,23337.0,1245,0.455,0.03566666666666667
2021-02-22,1,accessories,winter,q1,136898.0,2981,0.4277777777777778,0.043555555555555556
2021-02-22,2,apparel,winter,q1,50133.0,1065,0.40888888888888886,0.007888888888888886
2021-02-22,3,shoes,winter,q1,71599.0,1843,0.39181818181818184,0.076
2021-02-22,4,shoes,winter,q1,18427.0,444,0.405,0.081
2021-02-22,5,shoes,winter,q1,40238.0,735,0.36666666666666664,0.06733333333333334
2021-02-22,6,shoes,winter,q1,49613.0,1118,0.39666666666666667,0.0755
2021-02-23,1,accessories,winter,q1,21798.999999999996,780,0.4066666666666667,0.058666666666666666
2021-02-23,2,apparel,winter,q1,22878.0,616,0.4566666666666667,0.04766666666666666
2021-02-23,3,shoes,winter,q1,22462.0,604,0.41333333333333333,0.07833333333333332
2021-02-23,4,shoes,winter,q1,34657.0,836,0.434,0.06960000000000001
2021-02-23,5,shoes,winter,q1,10434.0,245,0.36999999999999994,0.03233333333333333
2021-02-23,6,shoes,winter,q1,20940.0,554,0.29333333333333333,0.050333333333333334
2021-02-24,1,accessories,winter,q1,36810.0,1283,0.4039999999999999,0.051000000000000004
2021-02-24,2,apparel,winter,q1,38896.0,1019,0.41,-0.031
2021-02-24,3,shoes,winter,q1,38044.0,999,0.39399999999999996,0.062
2021-02-24,4,shoes,winter,q1,24114.0,644,0.4166666666666667,0.09033333333333333
2021-02-24,5,shoes,winter,q1,41491.0,856,0.51375,0.010624999999999999
2021-02-24,6,shoes,winter,q1,38177.0,1021,0.3566666666666667,-0.00883333333333333
2021-02-25,6,shoes,winter,q1,30264.0,508,0.32,0.0525
2021-02-26,1,accessories,winter,q1,57243.0,1587,0.45599999999999996,0.08560000000000001
2021-02-26,2,apparel,winter,q1,28685.0,667,0.4733333333333334,-0.0019999999999999996
2021-02-26,3,shoes,winter,q1,28296.0,668,0.4033333333333333,0.00966666666666667
2021-02-26,4,shoes,winter,q1,18196.0,440,0.4033333333333333,0.05266666666666667
2021-02-26,5,shoes,winter,q1,14538.000000000004,316,0.35333333333333333,0.051666666666666666
2021-02-26,6,shoes,winter,q1,27164.0,644,0.30333333333333334,0.10066666666666668
2021-02-27,2,apparel,winter,q1,33141.0,748,0.355,0.0395
2021-02-28,3,shoes,winter,q1,21551.0,548,0.51,-0.0775
2021-03-01,4,shoes,spring,q1,21641.0,544,0.475,0.119
2021-03-02,1,accessories,spring,q1,47407.0,1807,0.4125,0.11624999999999999
2021-03-02,2,apparel,spring,q1,26686.0,969,0.4125,-0.006750000000000001
2021-03-02,3,shoes,spring,q1,18720.0,1090,0.415,0.04825
2021-03-02,4,shoes,spring,q1,16379.999999999996,694,0.4125,0.053000000000000005
2021-03-02,5,shoes,spring,q1,57970.00000000001,1330,0.5416666666666666,0.06633333333333334
2021-03-02,6,shoes,spring,q1,28947.0,1082,0.515,0.0765
2021-03-03,1,accessories,spring,q1,30602.0,832,0.44333333333333336,0.08166666666666667
2021-03-03,2,apparel,spring,q1,13304.0,349,0.4633333333333334,0.082
2021-03-03,3,shoes,spring,q1,11197.0,393,0.35666666666666663,-0.011000000000000001
2021-03-03,4,shoes,spring,q1,5378.0,164,0.3466666666666667,0.034
2021-03-03,5,shoes,spring,q1,11439.0,242,0.3466666666666667,0.024666666666666667
2021-03-03,6,shoes,spring,q1,51187.0,1016,0.372,0.0638
2021-03-04,1,accessories,spring,q1,38411.0,871,0.505,0.109
2021-03-05,1,accessories,spring,q1,56429.0,1891,0.43250000000000005,0.0235
2021-03-05,2,apparel,spring,q1,77553.0,1989,0.39499999999999996,0.053
2021-03-05,3,shoes,spring,q1,25304.0,1196,0.3325,0.07425
2021-03-05,4,shoes,spring,q1,23029.999999999996,847,0.36,0.04375
2021-03-05,5,shoes,spring,q1,41138.00000000001,995,0.4925,0.003499999999999996
2021-03-05,6,shoes,spring,q1,37783.0,1232,0.515,0.12975
2021-03-06,1,accessories,spring,q1,72656.0,2332,0.39999999999999997,0.064375
2021-03-06,2,apparel,spring,q1,52977.0,1479,0.40374999999999994,0.04225
2021-03-06,3,shoes,spring,q1,59866.0,1872,0.45899999999999996,0.055499999999999994
2021-03-06,4,shoes,spring,q1,22613.0,705,0.47375,0.02725
2021-03-06,5,shoes,spring,q1,27758.0,692,0.37,0.065375
2021-03-06,6,shoes,spring,q1,39962.0,1210,0.495,0.028749999999999998
2021-03-07,4,shoes,spring,q1,27524.0,618,0.455,-0.096
2021-03-08,1,accessories,spring,q1,68974.0,1751,0.465,0.08
2021-03-08,2,apparel,spring,q1,39576.0,973,0.38249999999999995,0.03025
2021-03-08,3,shoes,spring,q1,31002.0,1017,0.3325,0.11574999999999999
2021-03-08,4,shoes,spring,q1,23559.0,628,0.3575,0.017750000000000002
2021-03-08,5,shoes,spring,q1,67564.0,1289,0.5033333333333333,0.022500000000000003
2021-03-08,6,shoes,spring,q1,41312.0,1024,0.505,0.027250000000000003
2021-03-09,1,accessories,spring,q1,74250.0,2307,0.41333333333333333,0.04016666666666667
2021-03-09,2,apparel,spring,q1,48094.0,1303,0.37666666666666665,0.052666666666666674
2021-03-09,3,shoes,spring,q1,92431.0,2528,0.4177777777777778,0.035555555555555556
2021-03-09,4,shoes,spring,q1,32278.999999999996,923,0.38833333333333336,-0.010166666666666666
2021-03-09,5,shoes,spring,q1,36194.0,868,0.33,-0.025666666666666667
2021-03-09,6,shoes,spring,q1,85760.0,1992,0.45375,0.06975
2021-03-10,1,accessories,spring,q1,126708.0,3914,0.484,0.040100000000000004
2021-03-10,2,apparel,spring,q1,58583.0,1613,0.43875,0.1135
2021-03-10,3,shoes,spring,q1,46977.00000000001,1788,0.4075,0.016
2021-03-10,4,shoes,spring,q1,71979.0,2004,0.4209090909090909,0.009909090909090909
2021-03-10,5,shoes,spring,q1,59830.0,1319,0.40374999999999994,-0.003875000000000002
2021-03-10,6,shoes,spring,q1,64384.0,1806,0.46749999999999997,0.03225
2021-03-11,1,accessories,spring,q1,24636.0,619,0.42,0.052000000000000005
2021-03-11,2,apparel,spring,q1,36128.0,1132,0.38249999999999995,0.05125
2021-03-11,3,shoes,spring,q1,8343.0,284,0.36,0.0675
2021-03-11,4,shoes,spring,q1,3384.0,98,0.36999999999999994,0.1295
2021-03-11,5,shoes,spring,q1,45392.0,956,0.53,0.0346
2021-03-11,6,shoes,spring,q1,11183.0,284,0.465,0.083
2021-03-12,1,accessories,spring,q1,44919.0,1523,0.434,0.028599999999999997
2021-03-12,2,apparel,spring,q1,33198.0,873,0.438,-0.030199999999999998
2021-03-12,3,shoes,spring,q1,50808.0,1567,0.40428571428571425,0.03428571428571429
2021-03-12,4,shoes,spring,q1,21415.0,527,0.44000000000000006,0.0806
2021-03-12,5,shoes,spring,q1,18646.000000000004,425,0.40800000000000003,0.036
2021-03-12,6,shoes,spring,q1,79337.0,1964,0.31125,0.033
2021-03-13,1,accessories,spring,q1,96074.0,2670,0.41000000000000003,0.088875
2021-03-13,2,apparel,spring,q1,23329.0,601,0.37799999999999995,0.013400000000000006
2021-03-13,3,shoes,spring,q1,19031.000000000004,654,0.38,0.08059999999999999
2021-03-13,4,shoes,spring,q1,42970.0,1271,0.40571428571428575,0.041999999999999996
2021-03-13,5,shoes,spring,q1,18454.0,384,0.32999999999999996,-0.004000000000000001
2021-03-13,6,shoes,spring,q1,26022.0,669,0.396,0.0782
2021-03-14,2,apparel,spring,q1,44085.0,1060,0.32,0.025333333333333336
2021-03-14,5,shoes,spring,q1,21395.0,568,0.3466666666666667,0.001666666666666668
2021-03-15,1,accessories,spring,q1,34294.0,986,0.5549999999999999,0.0245
2021-03-15,2,apparel,spring,q1,19782.0,576,0.47,0.181
2021-03-15,3,shoes,spring,q1,60145.0,1666,0.404,0.0936
2021-03-15,4,shoes,spring,q1,12388.999999999998,416,0.415,-0.012
2021-03-15,5,shoes,spring,q1,20917.000000000004,469,0.45999999999999996,0.034
2021-03-15,6,shoes,spring,q1,47049.0,1413,0.584,0.027199999999999995
2021-03-16,1,accessories,spring,q1,148552.0,4618,0.4257142857142857,0.03192857142857143
2021-03-16,2,apparel,spring,q1,90665.0,2192,0.40727272727272723,0.023454545454545454
2021-03-16,3,shoes,spring,q1,94481.0,2430,0.4354545454545455,0.045909090909090906
2021-03-16,4,shoes,spring,q1,104134.0,2530,0.42857142857142855,0.04971428571428571
2021-03-16,5,shoes,spring,q1,57633.0,1312,0.4027272727272727,0.026272727272727277
2021-03-16,6,shoes,spring,q1,85036.0,2251,0.4809090909090909,0.024454545454545455
2021-03-17,1,accessories,spring,q1,71941.0,1729,0.454,0.0434
2021-03-17,2,apparel,spring,q1,66642.0,1844,0.42374999999999996,0.04575
2021-03-17,3,shoes,spring,q1,29145.0,925,0.372,0.0754
2021-03-17,4,shoes,spring,q1,17419.0,487,0.4,0.0472
2021-03-17,5,shoes,spring,q1,65923.0,1348,0.465,0.010499999999999999
2021-03-17,6,shoes,spring,q1,37657.0,926,0.47000000000000003,0.05700000000000001
2021-03-18,3,shoes,spring,q1,22874.0,712,0.4066666666666667,0.00033333333333333365
2021-03-18,6,shoes,spring,q1,43122.0,1034,0.25333333333333335,-0.06366666666666666
2021-03-19,1,accessories,spring,q1,77370.0,3218,0.4555555555555556,0.05333333333333333
2021-03-19,2,apparel,spring,q1,17515.0,931,0.4016666666666666,0.0715
2021-03-19,3,shoes,spring,q1,9327.0,988,0.4566666666666667,0.06366666666666666
2021-03-19,4,shoes,spring,q1,31142.0,1164,0.47777777777777775,0.056
2021-03-19,5,shoes,spring,q1,22319.000000000004,688,0.40833333333333327,0.05933333333333333
2021-03-19,6,shoes,spring,q1,23484.0,996,0.46166666666666667,0.06683333333333334
2021-03-20,1,accessories,spring,q1,57659.0,1268,0.4425,0.0022499999999999985
2021-03-20,2,apparel,spring,q1,69159.0,1577,0.36428571428571427,0.06671428571428571
2021-03-20,3,shoes,spring,q1,20851.0,572,0.365,0.0445
2021-03-20,4,shoes,spring,q1,8967.0,193,0.36,0.06399999999999999
2021-03-20,5,shoes,spring,q1,35885.0,777,0.34285714285714286,0.054142857142857145
2021-03-20,6,shoes,spring,q1,26683.0,571,0.3625,0.02325
2021-03-21,1,accessories,spring,q1,29796.0,676,0.455,-0.0105
2021-03-21,2,apparel,spring,q1,12544.0,284,0.42,0.09649999999999999
2021-03-21,3,shoes,spring,q1,54873.0,1363,0.462,-0.020800000000000003
2021-03-21,4,shoes,spring,q1,4972.0,127,0.46,-0.092
2021-03-21,5,shoes,spring,q1,10537.999999999998,194,0.405,0.018500000000000003
2021-03-21,6,shoes,spring,q1,38865.0,1066,0.522,-0.011200000000000002
2021-03-22,1,accessories,spring,q1,59028.0,1865,0.4266666666666666,0.05316666666666667
2021-03-22,2,apparel,spring,q1,26468.0,561,0.4633333333333334,0.06533333333333334
2021-03-22,3,shoes,spring,q1,26362.0,560,0.42,0.10166666666666667
2021-03-22,4,shoes,spring,q1,54430.0,1241,0.39499999999999996,0.007999999999999998
2021-03-22,5,shoes,spring,q1,10148.0,195,0.3433333333333333,-0.0006666666666666673
2021-03-22,6,shoes,spring,q1,24345.0,520,0.3066666666666667,0.075
2021-03-23,1,accessories,spring,q1,57162.0,1526,0.4066666666666667,0.03133333333333334
2021-03-23,2,apparel,spring,q1,85576.0,2024,0.4288888888888889,0.04800000000000001
2021-03-23,3,shoes,spring,q1,57392.0,1103,0.4033333333333333,0.02466666666666667
2021-03-23,4,shoes,spring,q1,37194.0,783,0.39999999999999997,0.028333333333333335
2021-03-23,5,shoes,spring,q1,47377.0,978,0.5033333333333334,0.058
2021-03-23,6,shoes,spring,q1,45255.0,957,0.35833333333333334,0.0755
2021-03-24,3,shoes,spring,q1,21374.0,765,0.4599999999999999,0.054666666666666676
2021-03-25,1,accessories,spring,q1,37620.0,902,0.42,0.07533333333333334
2021-03-25,2,apparel,spring,q1,32608.000000000004,648,0.46,0.002333333333333335
2021-03-25,3,shoes,spring,q1,33280.0,636,0.40666666666666657,-0.048999999999999995
2021-03-25,4,shoes,spring,q1,42089.0,1046,0.48333333333333334,0.004833333333333336
2021-03-25,5,shoes,spring,q1,15588.000000000002,281,0.35000000000000003,0.082
2021-03-25,6,shoes,spring,q1,31289.000000000004,604,0.3133333333333333,0.142
2021-03-26,5,shoes,spring,q1,16067.0,432,0.41,0.06066666666666667
2021-03-27,6,shoes,spring,q1,22163.0,681,0.6066666666666668,0.07366666666666667
2021-03-28,1,accessories,spring,q1,19350.0,1047,0.44999999999999996,0.035333333333333335
2021-03-29,2,apparel,spring,q1,24550.000000000004,1054,0.4433333333333333,0.06233333333333333
2021-03-30,3,shoes,spring,q1,15114.999999999998,805,0.4633333333333332,0.06733333333333334
2021-03-31,4,shoes,spring,q1,15136.000000000004,640,0.57,0.13333333333333333
2021-04-01,5,shoes,spring,q2,13452.0,489,0.3933333333333333,0.11266666666666665
2021-04-02,6,shoes,spring,q2,21767.000000000004,932,0.6133333333333334,0.07366666666666666
2021-04-03,1,accessories,spring,q2,61032.0,2871,0.42857142857142855,0.027714285714285716
2021-04-03,2,apparel,spring,q2,25370.0,919,0.4075,0.06875
2021-04-03,3,shoes,spring,q2,16249.0,910,0.42,0.06475
2021-04-03,4,shoes,spring,q2,17314.999999999996,737,0.4125,0.0205
2021-04-03,5,shoes,spring,q2,36557.0,782,0.4925,0.07875
2021-04-03,6,shoes,spring,q2,43912.0,1150,0.515,0.027249999999999996
2021-04-04,1,accessories,spring,q2,29740.0,805,0.45333333333333337,0.042666666666666665
2021-04-04,2,apparel,spring,q2,40688.0,1530,0.455,0.025833333333333333
2021-04-04,3,shoes,spring,q2,8904.0,320,0.3633333333333333,-0.02266666666666667
2021-04-04,4,shoes,spring,q2,6657.0,204,0.35666666666666663,0.073
2021-04-04,5,shoes,spring,q2,9340.0,200,0.3633333333333333,0.05433333333333334
2021-04-04,6,shoes,spring,q2,15928.0,438,0.42333333333333334,0.09066666666666666
2021-04-05,1,accessories,spring,q2,19930.0,1060,0.41333333333333333,0.09133333333333334
2021-04-05,2,apparel,spring,q2,29670.000000000004,1060,0.40666666666666657,0.064
2021-04-05,3,shoes,spring,q2,36541.0,1759,0.43166666666666664,0.131
2021-04-05,4,shoes,spring,q2,16847.0,604,0.49666666666666665,0.07866666666666666
2021-04-05,5,shoes,spring,q2,14530.0,438,0.3499999999999999,0.13966666666666666
2021-04-05,6,shoes,spring,q2,24412.000000000004,864,0.56,0.11466666666666668
2021-04-06,1,accessories,spring,q2,55444.0,1857,0.4425,0.027
2021-04-06,2,apparel,spring,q2,34195.0,1081,0.4125,0.04875
2021-04-06,3,shoes,spring,q2,23523.0,1085,0.3425,-0.02425
2021-04-06,4,shoes,spring,q2,47944.0,1754,0.44571428571428573,0.09528571428571429
2021-04-06,5,shoes,spring,q2,49456.0,972,0.49,0.00975
2021-04-06,6,shoes,spring,q2,96784.0,2304,0.4042857142857143,0.05028571428571428
2021-04-07,1,accessories,spring,q2,97278.0,2564,0.43374999999999997,0.037750000000000006
2021-04-07,2,apparel,spring,q2,14159.0,424,0.4119999999999999,0.030600000000000006
2021-04-07,3,shoes,spring,q2,10292.000000000002,431,0.44800000000000006,0.029599999999999998
2021-04-07,4,shoes,spring,q2,5963.0,207,0.458,-0.011399999999999999
2021-04-07,5,shoes,spring,q2,36920.0,870,0.37625,0.058374999999999996
2021-04-07,6,shoes,spring,q2,21204.0,628,0.4600000000000001,0.1136
2021-04-08,2,apparel,spring,q2,44784.0,966,0.3,0.10433333333333333
2021-04-08,6,shoes,spring,q2,47077.0,1248,0.6033333333333334,0.125
2021-04-09,1,accessories,spring,q2,110185.0,2884,0.4614285714285714,0.056285714285714286
2021-04-09,2,apparel,spring,q2,35678.0,866,0.38249999999999995,0.0735
2021-04-09,3,shoes,spring,q2,74975.0,1874,0.39285714285714285,0.06999999999999999
2021-04-09,4,shoes,spring,q2,25398.0,682,0.36,-0.0012500000000000011
2021-04-09,5,shoes,spring,q2,40065.0,729,0.4125,0.089
2021-04-09,6,shoes,spring,q2,47978.0,1049,0.52,0.046
2021-04-10,1,accessories,spring,q2,80899.0,2198,0.4183333333333334,0.016666666666666666
2021-04-10,2,apparel,spring,q2,97580.0,2388,0.41,0.07366666666666667
2021-04-10,3,shoes,spring,q2,42452.0,1224,0.40166666666666667,0.036166666666666666
2021-04-10,4,shoes,spring,q2,65910.0,1786,0.39444444444444443,0.064
2021-04-10,5,shoes,spring,q2,44046.0,863,0.33,0.10366666666666667
2021-04-10,6,shoes,spring,q2,69121.0,1428,0.5,-0.014166666666666662
2021-04-11,1,accessories,spring,q2,101911.0,2838,0.50125,0.03975
2021-04-11,2,apparel,spring,q2,53068.0,1519,0.4275,0.052125000000000005
2021-04-11,3,shoes,spring,q2,75518.0,2560,0.4227272727272727,0.07054545454545455
2021-04-11,4,shoes,spring,q2,35196.0,1183,0.43125,-0.003999999999999999
2021-04-11,5,shoes,spring,q2,85515.0,1902,0.4518181818181818,0.07381818181818182
2021-04-11,6,shoes,spring,q2,63472.0,1827,0.44625,0.087
2021-04-12,1,accessories,spring,q2,22294.0,563,0.4049999999999999,-0.009
2021-04-12,2,apparel,spring,q2,7638.0,192,0.355,0.0005000000000000004
2021-04-12,3,shoes,spring,q2,5805.000000000001,195,0.35,0.0365
2021-04-12,4,shoes,spring,q2,39311.0,1067,0.48,-0.0242
2021-04-12,5,shoes,spring,q2,7624.0,129,0.4049999999999999,0.0605
2021-04-12,6,shoes,spring,q2,73668.0,1258,0.346,-0.013800000000000002
2021-04-13,1,accessories,spring,q2,107571.0,2744,0.44125,0.007375
2021-04-13,2,apparel,spring,q2,33253.0,782,0.43,0.0344
2021-04-13,3,shoes,spring,q2,33233.0,842,0.414,0.0396
2021-04-13,4,shoes,spring,q2,24067.0,600,0.44000000000000006,-0.0306
2021-04-13,5,shoes,spring,q2,55226.0,1267,0.41374999999999995,0.078625
2021-04-13,6,shoes,spring,q2,48736.0,948,0.354,0.0656
2021-04-14,1,accessories,spring,q2,52334.0,1372,0.38599999999999995,0.0756
2021-04-14,2,apparel,spring,q2,68368.0,1572,0.3525,0.023375
2021-04-14,3,shoes,spring,q2,15154.000000000002,526,0.372,0.08220000000000001
2021-04-14,4,shoes,spring,q2,13050.0,393,0.366,-0.0086
2021-04-14,5,shoes,spring,q2,18934.0,397,0.32999999999999996,0.048
2021-04-14,6,shoes,spring,q2,98657.0,2247,0.47875,0.05975
2021-04-15,1,accessories,spring,q2,48628.0,1312,0.5066666666666666,0.066
2021-04-15,3,shoes,spring,q2,47575.0,1028,0.4566666666666667,0.019666666666666666
2021-04-16,1,accessories,spring,q2,31167.0,906,0.55,-0.07150000000000001
2021-04-16,2,apparel,spring,q2,75121.0,1831,0.492,-0.009599999999999996
2021-04-16,3,shoes,spring,q2,17145.0,585,0.36,0.11399999999999999
2021-04-16,4,shoes,spring,q2,54046.0,1381,0.404,0.047799999999999995
2021-04-16,5,shoes,spring,q2,25400.0,520,0.45,0.11699999999999999
2021-04-16,6,shoes,spring,q2,26624.0,677,0.6200000000000001,0.12
2021-04-17,1,accessories,spring,q2,137153.0,3454,0.4327272727272727,0.0911818181818182
2021-04-17,2,apparel,spring,q2,86428.0,1998,0.4027272727272727,0.013272727272727275
2021-04-17,3,shoes,spring,q2,146096.0,3730,0.44785714285714284,0.029642857142857144
2021-04-17,4,shoes,spring,q2,55412.0,1607,0.4318181818181818,0.05290909090909091
2021-04-17,5,shoes,spring,q2,99393.0,2083,0.4478571428571429,0.05764285714285714
2021-04-17,6,shoes,spring,q2,115610.00000000001,2340,0.48363636363636364,0.040818181818181816
2021-04-18,1,accessories,spring,q2,65940.0,1610,0.454,0.0436
2021-04-18,2,apparel,spring,q2,29256.0,750,0.442,0.024399999999999998
2021-04-18,3,shoes,spring,q2,21848.0,761,0.384,0.0434
2021-04-18,4,shoes,spring,q2,53311.0,1461,0.47000000000000003,0.054625
2021-04-18,5,shoes,spring,q2,27301.0,579,0.376,-0.030199999999999998
2021-04-18,6,shoes,spring,q2,98598.0,1991,0.3775,0.052875000000000005
2021-04-19,1,accessories,spring,q2,63072.0,1467,0.4633333333333334,0.122
2021-04-19,5,shoes,spring,q2,37851.0,897,0.45999999999999996,0.04566666666666667
2021-04-20,1,accessories,spring,q2,43331.0,1839,0.4633333333333334,-0.013499999999999998
2021-04-20,2,apparel,spring,q2,75976.0,2052,0.3733333333333333,0.02722222222222222
2021-04-20,3,shoes,spring,q2,11633.000000000002,834,0.4633333333333334,0.06633333333333334
2021-04-20,4,shoes,spring,q2,11275.999999999998,607,0.45999999999999996,0.08633333333333333
2021-04-20,5,shoes,spring,q2,25498.0,680,0.4066666666666667,0.0033333333333333305
2021-04-20,6,shoes,spring,q2,100259.0,2486,0.5166666666666667,0.02588888888888889
2021-04-21,1,accessories,spring,q2,106233.0,2450,0.4642857142857143,0.053714285714285714
2021-04-21,2,apparel,spring,q2,20792.0,442,0.4175,0.0005000000000000004
2021-04-21,3,shoes,spring,q2,72125.0,1630,0.40857142857142864,0.01314285714285714
2021-04-21,4,shoes,spring,q2,11419.0,257,0.36,-0.0027500000000000007
2021-04-21,5,shoes,spring,q2,14161.000000000002,256,0.3425,0.12575
2021-04-21,6,shoes,spring,q2,27780.0,636,0.37,0.02275
2021-04-22,1,accessories,spring,q2,26254.0,594,0.47500000000000003,-0.0315
2021-04-22,2,apparel,spring,q2,77015.0,1503,0.472,0.013600000000000004
2021-04-22,3,shoes,spring,q2,8862.0,224,0.47500000000000003,0.044
2021-04-22,4,shoes,spring,q2,47751.0,1123,0.42000000000000004,0.0112
2021-04-22,5,shoes,spring,q2,7895.0,160,0.42,0.148
2021-04-22,6,shoes,spring,q2,12700.0,325,0.45,0.11699999999999999
2021-04-23,1,accessories,spring,q2,38240.0,805,0.3933333333333333,-0.027999999999999997
2021-04-23,2,apparel,spring,q2,24600.000000000004,480,0.4466666666666667,0.162
2021-04-23,3,shoes,spring,q2,102372.0,2124,0.4566666666666666,-0.0046666666666666705
2021-04-23,4,shoes,spring,q2,19070.0,403,0.4166666666666667,0.010999999999999998
2021-04-23,5,shoes,spring,q2,49281.0,1026,0.48333333333333334,0.041666666666666664
2021-04-23,6,shoes,spring,q2,34487.0,530,0.3033333333333333,0.014666666666666663
2021-04-24,1,accessories,spring,q2,77912.0,1511,0.39999999999999997,0.032
2021-04-24,2,apparel,spring,q2,48725.00000000001,875,0.415,-0.0105
2021-04-24,3,shoes,spring,q2,58552.00000000001,1048,0.40833333333333327,0.06333333333333334
2021-04-24,4,shoes,spring,q2,61886.0,1477,0.4766666666666667,0.032
2021-04-24,5,shoes,spring,q2,18947.000000000004,400,0.4416666666666667,0.0105
2021-04-24,6,shoes,spring,q2,134260.0,2206,0.3244444444444444,0.0631111111111111
2021-04-25,1,accessories,spring,q2,61058.0,1473,0.45999999999999996,0.009666666666666665
2021-04-25,5,shoes,spring,q2,35272.0,751,0.45999999999999996,0.09133333333333334
2021-04-26,1,accessories,spring,q2,44869.0,869,0.40666666666666657,0.09566666666666668
2021-04-26,2,apparel,spring,q2,91469.0,1845,0.38000000000000006,0.014833333333333336
2021-04-26,3,shoes,spring,q2,36540.0,656,0.42333333333333334,0.09033333333333333
2021-04-26,4,shoes,spring,q2,24750.000000000004,483,0.3999999999999999,0.03966666666666666
2021-04-26,5,shoes,spring,q2,18008.0,318,0.35333333333333333,0.0010000000000000009
2021-04-26,6,shoes,spring,q2,100338.0,1730,0.48166666666666674,0.02733333333333333
2021-04-27,1,accessories,spring,q2,51028.0,1066,0.5166666666666666,0.015999999999999997
2021-04-27,3,shoes,spring,q2,55666.0,1208,0.46,-0.006666666666666664
2021-04-28,2,apparel,spring,q2,46222.0,1007,0.5066666666666667,0.04933333333333333
2021-04-28,4,shoes,spring,q2,44178.0,1067,0.41,-0.010666666666666666
2021-04-29,3,shoes,spring,q2,55072.99999999999,1060,0.5166666666666666,0.04833333333333333
2021-04-29,5,shoes,spring,q2,52206.0,1113,0.6033333333333334,0.145
2021-04-30,4,shoes,spring,q2,32740.0,636,0.6066666666666668,0.09000000000000001
2021-04-30,6,shoes,spring,q2,68901.0,1127,0.24333333333333332,0.068
2021-05-01,1,accessories,spring,q2,67860.0,1458,0.4566666666666667,-0.0016666666666666663
2021-05-01,5,shoes,spring,q2,30320.0,640,0.4466666666666666,-0.0026666666666666666
2021-05-02,1,accessories,spring,q2,52611.0,1191,0.47500000000000003,0.0005000000000000004
